title,category,jingle_fname,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre,key,kmeans_clusters,embeddings_clusters
Секс с Мари,Общество и культура,seks_s_mari_jingle.mp3,465523.0,0.2986890077590942,0.0939618200063705,0.1024917587637901,0.0011231597745791,1565.3480359259115,323962.92598052905,2351.743220408275,532457.8054195526,2908.3548677884614,2761448.129369521,0.0316266741071428,9.490119419067956e-05,-2.7068733743362827e-06,0.0092920791357755,8.809020982880611e-06,0.000497838598676,114.84375,-267.6141357421875,3368.134521484375,164.93563842773438,1401.70849609375,-6.609740734100343,458.5528869628906,20.205547332763672,382.4474487304688,-16.27345085144043,469.4509887695313,7.32232141494751,249.47755432128903,-19.378883361816406,316.401123046875,-3.3988940715789795,395.708984375,-19.883563995361328,224.5017242431641,-17.433778762817386,179.90687561035156,-1.0935622453689575,106.68354034423828,-10.588878631591797,332.3881225585937,-3.0027074813842773,224.6635589599609,-4.823669910430908,141.84214782714844,-10.714828491210938,176.0670166015625,-9.070405006408693,79.93566131591797,-2.9825828075408936,114.83114624023438,-1.5034171342849731,122.3868637084961,1.672075629234314,156.35435485839844,0.1083375364542007,164.91946411132812,Reggae,G# Maj,0,3
Не крайний,Общество и культура,ne_krajnij_jingle.mp3,401242.0,0.4375962316989898,0.085901990532875,0.0380680598318576,0.0002960126439575,2046.5999340273665,1552220.1613772009,2511.386015940727,1032292.5703303051,4594.59228515625,7720001.421421766,0.0467087103396046,0.0013073093034032,1.5707348211435598e-05,0.001065187039785,1.9327973859617487e-05,0.0002093990769935,120.18531976744184,-323.888916015625,5881.55224609375,171.50437927246094,1099.45361328125,-11.045202255249023,570.6734008789062,55.95546340942383,447.5780029296875,0.2328173518180847,600.8526000976562,6.105799674987793,548.3468627929689,-7.040358543395996,233.8380889892578,5.408870697021484,207.2716827392578,-2.48214054107666,172.31314086914062,1.295262336730957,79.48257446289062,5.502853870391847,63.44475936889648,1.253424048423767,68.16954803466797,2.791874885559082,71.53276062011719,-1.569921374320984,43.92439651489258,3.842107057571411,66.93428039550781,2.3917486667633057,72.33184814453125,-2.3997788429260254,68.4970703125,-6.582139015197754,86.64559936523438,-2.343290328979492,37.77578353881836,-0.27954009175300604,49.68294525146485,Reggae,E Maj,2,6
Давай спросим у итальянца,Общество и культура,davaj_sprosim_u_italjantsa_jingle.mp3,131674.0,0.3420891165733337,0.1043995469808578,0.0360355228185653,0.0011803514789789,2510.5093562151737,528999.4094997954,2501.117278137991,391310.86189774936,4182.782976017442,1793513.5581481769,0.0629901738129845,0.0010161224225916,-4.5465712901204824e-05,0.0012965558562427,7.445700589414628e-07,0.0007240410777739997,129.19921875,-366.1748352050781,14844.021484375,111.63477325439452,1220.9403076171875,-62.22323989868164,1832.599853515625,7.96602201461792,283.6247863769531,13.092527389526367,373.5820007324219,-2.5774645805358887,147.54595947265625,-27.284160614013672,321.3641052246094,-2.1056227684021,143.0315399169922,-13.526800155639648,186.20797729492188,-7.394078731536865,117.37139892578124,4.1682963371276855,73.18682098388672,0.8997567296028137,107.55406188964844,9.433253288269043,179.4616241455078,5.861692905426025,236.0115966796875,9.89705753326416,142.32015991210938,10.965389251708984,83.5520248413086,8.098752021789549,101.03052520751952,2.959609031677246,129.39501953125,-0.3499237895011902,119.54546356201172,-2.6349284648895264,81.68245697021484,Reggae,C Maj,0,6
Где я?,Общество и культура,gde_ja_jingle.mp3,313114.0,0.3398650288581848,0.0790106654167175,0.0765607878565788,0.0011702158953994,2685.722915365925,964992.6871217404,3059.3342786131543,284750.9813005976,5531.007295496323,3419629.8419006146,0.0592870774611928,0.0013971270598607,-4.658619445763178e-07,0.0048394310288131,1.53253749886062e-05,0.0011289831018075,123.046875,-226.47845458984366,6437.6162109375,146.00714111328125,677.192626953125,-27.903383255004893,441.2164611816406,63.1480598449707,197.0800323486328,-18.375417709350586,158.67269897460938,9.496847152709961,145.9217987060547,-7.189578533172607,97.35511779785156,8.134370803833008,92.87664794921876,-22.01280975341797,65.72866821289061,-0.3297829329967499,111.32622528076172,-11.920330047607422,75.317138671875,-8.596885681152344,63.70131301879883,-10.688440322875977,67.66323089599611,-4.974632263183594,51.09628295898438,-2.7025010585784908,30.73479652404785,-13.45578384399414,32.016963958740234,-1.174891710281372,21.467914581298828,-4.414039611816406,24.45770835876465,1.6589179039001465,37.11178207397461,-3.8153555393218994,27.27380180358887,Disco,F Maj,7,2
Живи там хорошо,Общество и культура,zhivi_tam_horosho_jingle.mp3,190771.0,0.4647616744041443,0.0715468823909759,0.0935110971331596,0.0026148641481995,1652.1201409687833,42850.10453775367,1557.2459545535294,25251.428588978444,2836.321186955429,103756.45905633502,0.0609330491789544,0.000153197480915,-1.1173870007041842e-06,0.0070488988421857,-2.485341065039393e-05,0.0017166460165753,123.046875,-234.0185394287109,3796.018798828125,220.31092834472656,365.0230102539063,-78.70301818847656,362.478515625,0.8159173130989075,259.4205322265625,13.939719200134276,130.4736328125,-4.028388023376465,139.03462219238278,-8.343724250793457,64.29628753662111,3.3377790451049805,56.97151565551758,-14.456844329833984,35.02037811279297,-4.174088001251222,31.69459342956543,-15.123496055603027,31.45385360717773,-13.646418571472168,23.28042030334473,-3.0472874641418457,22.57510185241699,-9.26429271697998,25.401836395263672,-6.497494220733643,25.89586639404297,-15.577003479003904,49.20964431762695,-13.725852966308596,27.23007392883301,-10.659353256225586,19.354585647583008,-5.238140106201172,28.855987548828125,-8.1385498046875,55.48846435546875,Reggae,e min,4,3
Рынок Отношений с Настей Плиско,Общество и культура,rynok_otnoshenij_s_nastej_plisko_jingle.mp3,223852.0,0.2040378153324127,0.084582470357418,0.1609781235456466,0.0037127325776964,1192.7188791823046,435990.43295755546,1359.567334820288,380079.4813636532,1708.595756635274,2261782.2281588167,0.0388830176227169,0.0002357305563937,-7.929091339065052e-08,0.0280614420771598,-4.183875262242509e-06,0.0002476560766808,120.18531976744184,-279.57058715820307,2151.19140625,215.78726196289062,1182.6873779296875,-5.918604373931885,177.74537658691406,-19.2561264038086,122.14739990234376,-15.947138786315918,119.87510681152344,-20.62555313110352,60.45550537109375,-8.969592094421387,64.18053436279297,-5.929855346679688,60.79056930541992,-10.537196159362793,108.00178527832031,0.7519432306289673,114.39071655273438,9.06783962249756,140.70321655273438,14.193269729614258,215.2169647216797,10.951702117919922,173.11647033691406,-0.3240585029125213,134.13995361328122,2.1072468757629395,197.7243804931641,-0.2892642915248871,180.5792999267578,-6.663554668426514,164.8582305908203,2.0569212436676025,62.93344116210938,-4.8655853271484375,39.48599624633789,-6.520155906677246,46.92169570922852,Classical,e min,0,2
ТОК,Общество и культура,tok_jingle.mp3,310003.0,0.3566567301750183,0.1060820743441581,0.0770413503050804,0.004221620503813,1222.351482934852,1547151.28717094,1478.0122349286105,510541.6623202172,2003.191957379332,4709185.409040187,0.0323087484529703,0.0008034410381014,6.15169369666546e-07,0.0054368204437196,4.698320844909176e-05,0.0034966855309903,126.04801829268291,-342.8455505371094,7047.98095703125,160.75222778320312,1205.4039306640625,5.250120639801025,1562.7371826171875,11.694523811340332,464.5123901367188,13.52767848968506,89.1606216430664,7.191805839538574,118.07019805908205,7.624014377593994,158.7202606201172,6.065157413482666,94.69544219970705,1.6101404428482056,108.58084869384766,-1.153503656387329,73.52227783203125,-1.5770193338394165,54.465797424316406,-0.3856969177722931,64.53663635253906,-2.602627277374268,55.81772232055664,-1.7494635581970217,64.66330718994139,0.6161301732063293,78.46017456054688,0.6897706985473633,62.32658386230469,0.4244521856307984,66.46923828125,-0.0404630340635776,56.379859924316406,2.796550273895264,41.61355590820313,5.989418983459473,62.86528015136719,Rock,C Maj,7,1
Мы расстались,Общество и культура,my_rasstalis_jingle.mp3,192845.0,0.4493946731090545,0.0977015420794487,0.113050453364849,0.0028906159568578,871.723677873464,77646.19708988756,2093.6065611336944,166070.33555771963,956.5996974469496,622040.6510098226,0.0118664000331565,1.7454218074851003e-05,0.0001058347625075,0.009042652323841998,9.760035754879937e-05,0.0029634183738379994,63.024009146341456,-329.2275390625,2754.7099609375,149.09251403808594,718.6458740234375,42.39933776855469,347.6123352050781,52.37993240356445,152.58030700683594,37.80920028686523,192.3432464599609,19.110151290893555,51.494224548339844,5.068475246429443,76.9586181640625,13.34277629852295,64.05997467041016,-7.476391315460205,71.62284088134766,-6.504284858703612,91.78771209716795,-1.1650984287261963,61.13199234008789,-7.692131519317628,82.96210479736328,-6.224446296691895,71.8105239868164,0.5671818852424622,36.15090942382813,-7.654734134674072,58.43788146972656,-5.578417778015137,32.90785980224609,2.5899343490600586,35.477840423583984,-7.898057460784912,59.37024307250977,3.4061100482940674,71.5703353881836,-7.791810989379883,49.03435897827149,Blues,A# Maj,7,2
Ранчо - подкаст о баскетболе,Спорт,rancho__podkast_o_basketbole_jingle.mp3,444787.0,0.5015037059783936,0.0756821110844612,0.0838219597935676,0.009963353164494,2409.655321726877,2803501.687264188,2215.797323638428,1130365.6856132392,4657.614490434406,8745990.368519742,0.0722195501294591,0.0023712344390121,1.2900692127004731e-05,0.0066549745388329,-7.942267984617501e-05,0.005258226301521,89.10290948275862,-242.973876953125,8574.2041015625,125.8909683227539,1380.2880859375,-28.38728332519531,676.545654296875,16.429353713989258,978.0665893554688,23.769779205322266,824.733154296875,21.30362129211425,91.75131225585938,-5.9501094818115225,135.31243896484378,9.661269187927246,65.56703186035156,9.300905227661133,131.86454772949222,-5.25055456161499,132.19105529785156,-6.551050186157228,60.13896942138672,-0.3381628692150116,94.938720703125,-5.271575450897217,64.04947662353516,-15.956673622131348,64.95983123779297,-6.0977540016174325,77.96742248535156,-5.175412178039551,69.36260223388672,-9.914819717407227,53.24387741088867,-8.303876876831055,74.845458984375,0.3731657862663269,55.82205581665039,2.16552233695984,90.5267105102539,Reggae,c# min,2,5
В Защите Поуже,Спорт,v_zaschite_pouzhe_jingle.mp3,396058.0,0.6107690334320068,0.0788958296179771,0.1717511564493179,0.0138160791248083,2232.663338752134,3141067.4306127215,3010.197471251829,1297035.0278093321,4918.806776889535,14926503.252420893,0.0336213814195736,0.0028213854234641,-7.762166933389379e-05,0.0312374886125326,-0.0004443469515535,0.0063253352418541,99.38401442307692,-267.93951416015625,8831.580078125,107.8230972290039,1259.7261962890625,21.07455825805664,1406.193115234375,56.41950225830078,635.1693115234375,15.395268440246582,361.8375854492188,33.037914276123054,212.20558166503903,7.6714372634887695,101.2061004638672,14.450989723205565,158.61842346191406,0.7611982822418213,118.57252502441406,7.427438735961914,99.73104095458984,4.023889064788818,71.54103088378906,2.8201618194580083,68.26371002197266,4.8008246421813965,71.76241302490234,-0.0969986915588378,40.07529830932617,5.095815181732178,58.20767593383789,-3.078610181808472,52.557373046875,-0.7818855047225952,56.66914367675781,-3.3825771808624268,51.31843185424805,2.2474684715271,40.39987182617188,0.0886290818452835,48.42448043823242,Reggae,C Maj,3,5
Это Англия,Спорт,eto_anglija_jingle.mp3,153362.0,0.4076830446720123,0.0907733142375946,0.0917363688349723,0.0008958349353633,1191.540254732144,942740.4277889759,1692.045943424701,1474511.526223226,2308.5029296875,5803118.674899101,0.0232145182291666,0.0002240216228697,1.4681144193673392e-06,0.0060594677925109,-8.538139809388667e-06,0.0009579013567417,156.60511363636363,-299.8715209960937,10268.0087890625,194.3198699951172,1530.4825439453125,28.16259384155273,2509.11083984375,27.686094284057607,594.77197265625,12.302520751953125,299.5286560058594,15.699260711669922,139.70185852050778,-10.553664207458496,98.06694793701172,-3.8765044212341313,123.75127410888672,-10.485623359680176,52.98419189453125,-5.528535842895508,185.6248779296875,-11.534990310668945,57.081886291503906,-5.455733776092528,67.28412628173828,-3.3924331665039062,31.118408203125,-3.485544443130493,28.925275802612305,-2.594008445739746,45.34118270874024,-8.99722957611084,24.5163516998291,-8.993406295776367,38.882572174072266,-6.193203926086426,29.04667663574219,-2.923943281173706,35.180850982666016,-6.879986763000487,19.65938949584961,Reggae,E Maj,7,5
Марафон — это реально,Спорт,marafon__eto_realno_jingle.mp3,91446.0,0.2327963858842849,0.0908396914601326,0.0208536013960838,0.000118862313684,1232.3050246677587,1585769.798828365,1444.7794444565016,427708.3671580404,2298.158170391061,4508666.876841305,0.0263508205307262,0.0001443801630577,-2.9410941806418127e-06,0.0004975039046257,-9.61387650022516e-06,2.131468500010669e-05,109.95678191489357,-481.6931762695313,5980.703125,183.71612548828125,1424.5394287109375,-24.87355613708496,392.040771484375,11.732132911682127,259.61514282226557,21.70568084716797,104.690185546875,-9.431856155395508,28.744895935058604,-4.466515064239502,96.40386199951172,-8.595187187194824,55.02526092529297,-8.725350379943848,26.433691024780284,-8.0609130859375,57.20422744750977,-8.122806549072267,17.212202072143555,-5.086191177368164,31.49945640563965,-11.432334899902346,43.97626495361328,-7.822508335113525,42.40674209594727,-2.3518552780151367,41.304683685302734,-8.95972728729248,39.40520095825195,-7.084240913391112,27.899938583374023,0.6683380007743835,13.817972183227539,-0.2234635204076767,28.064043045043945,-2.4662282466888428,18.616729736328125,Classical,G# Maj,4,1
Лица попроще,Спорт,litsa_poprosche_jingle.mp3,568166.0,0.5640643239021301,0.0603529661893844,0.061115738004446,0.0007078581256791,3279.6110461269463,774590.0909305038,3142.8239159833283,297837.0268900965,6483.0266839104725,2835953.912643048,0.0806521853885135,0.0019371451006801,1.2714924196188805e-05,0.0026147090829908,4.007097231806256e-05,0.0006104873609729,147.65625,-189.2044219970703,1885.497802734375,113.62560272216795,589.5507202148438,-57.07254028320313,539.0054931640625,39.85250473022461,617.6320190429688,-7.147592067718506,448.0751647949219,6.083516597747803,373.0805969238281,-8.419589042663574,265.65316772460943,3.184009075164795,134.88908386230472,-8.708331108093263,214.5045166015625,3.969524621963501,52.7143783569336,-0.2846379578113556,92.41547393798828,3.427964448928833,50.89236831665039,3.2890520095825195,50.58280944824219,0.5953422784805298,39.489837646484375,-0.2451551258563995,39.37640380859375,-1.6098767518997192,34.084068298339844,0.0676666498184204,36.1713981628418,-3.423798084259033,29.70893096923828,3.480527400970459,28.46104431152344,-1.7814164161682131,21.16608238220215,Hiphop,d min,2,4
Болейте за своих,Спорт,bolejte_za_svoih_jingle.mp3,153446.0,0.6663838028907776,0.053091213107109014,0.1120556741952896,0.0009101504110731,3386.847239904554,3037381.9790400486,3722.655456684788,854536.5098325548,7477.97900390625,11947158.23981738,0.0496988932291666,0.0027858105632993,-1.3510558346752076e-05,0.0109247853979468,4.0696315409149975e-05,0.0011427048593759,161.4990234375,-206.6768035888672,9178.943359375,131.40591430664062,1367.979736328125,-17.589851379394528,361.0911560058594,59.86338424682617,356.10467529296875,-24.490163803100586,446.7605590820313,38.75457000732422,349.6268615722656,-19.35220718383789,165.9946746826172,18.24022102355957,88.38685607910156,-10.056921005249023,85.80044555664062,10.162454605102539,56.45186233520508,1.8312588930130005,57.20405578613281,3.9772932529449454,74.89961242675781,6.684971332550049,44.67982482910156,-4.890581130981445,43.521827697753906,10.914915084838867,32.743907928466804,-8.333311080932617,38.83869552612305,9.5343656539917,67.04866027832031,-4.90673303604126,28.32240867614746,9.652562141418457,38.1123046875,3.698986291885376,44.18850708007813,Disco,D Maj,2,4
Разберемся с Аршавиным,Спорт,razberemsja_s_arshavinym_jingle.mp3,551578.0,0.3226205110549927,0.0980111956596374,0.1270750015974044,0.0035750763490796,1736.5061164826377,690270.0275551033,2465.514752376803,832244.2554701776,3539.874822443182,5412085.5358612435,0.0330781105055658,0.0001954088706048,3.06208421534393e-05,0.0131904985755682,7.703501614741981e-05,0.002197369467467,151.9990808823529,-217.70069885253903,4671.84423828125,170.61647033691406,777.900146484375,-9.429461479187012,474.4904479980469,31.653736114501964,419.23577880859375,-2.414027214050293,319.5097961425781,7.726246356964111,236.4666442871093,-9.948827743530273,155.6554718017578,7.9739990234375,119.68677520751952,-1.7327371835708618,136.00753784179688,8.687950134277344,83.34651947021484,5.604654788970947,92.60993957519531,2.0877277851104736,61.38903045654297,-3.3300812244415283,58.06193923950195,-4.436195373535156,71.88832092285156,-0.5964133143424988,80.58796691894531,1.2213417291641235,66.64189910888672,4.79330587387085,51.09780883789063,5.703893184661865,63.91909790039063,8.479365348815918,54.71751022338867,4.629716873168945,62.80403518676758,Disco,f# min,7,0
Побежали?!,Спорт,pobezhali_jingle.mp3,455155.0,0.5316345691680908,0.0857857465744018,0.2797828018665313,0.0172380786389112,2000.2349356863003,877115.4439873829,2317.202287382181,568373.8179830124,4265.560408464567,3653881.258734827,0.0403773991141732,0.0010345636967878,-0.0002066152374027,0.0659559071063995,-0.0014486979926005,0.0128683177754282,147.65625,-126.63346099853516,3086.638916015625,172.73199462890625,1456.123779296875,-40.34785461425781,389.5436706542969,43.13459396362305,620.4406127929688,-0.2137041985988617,280.35845947265625,5.68751859664917,305.1883850097656,11.121993064880373,178.91029357910156,4.393198013305663,99.68008422851562,-1.820020079612732,106.7457504272461,2.0024726390838623,79.8783950805664,4.420561790466309,75.05664825439453,1.3858903646469116,67.9234619140625,4.545521259307861,39.18226623535156,0.8573590517044067,45.58330154418945,3.779466390609741,45.19973373413086,1.533966898918152,62.468162536621094,1.3261457681655884,63.4918098449707,1.7683907747268677,48.81609344482422,1.601868748664856,43.019622802734375,2.088107824325561,75.16975402832031,Reggae,a min,3,1
«Высокий полёт»,Спорт,vysokij_polet_jingle.mp3,202895.0,0.5437167286872864,0.0782313048839569,0.1828733384609222,0.0078062652610242,2102.280894910543,1601374.5924991025,2480.2979878312194,1044628.383346688,4233.145687381927,7018413.690029267,0.0460312696788413,0.0014340406819298,-6.634536021010717e-06,0.0198626983910799,8.805010293144733e-05,0.0081053711473941,120.18531976744184,-162.9916534423828,8820.8291015625,167.8596954345703,2260.87744140625,-29.55196189880371,973.67626953125,28.10423851013184,533.3067626953125,5.809317111968994,496.31103515625,18.153335571289066,220.06466674804688,-3.90465259552002,137.84425354003906,8.556602478027344,116.7987823486328,-3.139901876449585,97.19487762451172,3.8066585063934326,87.47699737548828,-4.012120723724365,58.27226257324219,0.3610891401767729,49.1336555480957,-1.0810151100158691,68.03118133544922,-2.987499237060547,51.90730285644531,-2.5833210945129395,38.24760055541992,-4.5595550537109375,47.94566345214844,-4.989728927612305,42.30541610717773,-9.64423370361328,54.55540466308594,-1.3559646606445312,52.84233474731445,-2.501967430114746,31.915882110595703,Reggae,c# min,2,5
Вне игры,Спорт,vne_igry_jingle.mp3,500774.0,0.6132745146751404,0.0522780865430831,0.102534182369709,0.0003879984724335,2283.137599834694,688810.3801862927,2637.919834869084,553771.6757168183,5018.9519459429275,3158528.983344417,0.0391368145109805,0.0003919348952422,-1.4658111467724664e-05,0.0075756912119686,-5.625269477604888e-05,0.0008519255788996,161.4990234375,-195.23410034179688,2430.800537109375,167.9371795654297,1180.6900634765625,-44.22146224975586,186.6507568359375,66.16857147216797,397.3739318847656,3.853620767593384,532.4827270507811,11.810437202453613,363.1640930175781,-9.667901039123537,166.44442749023438,12.73131275177002,70.24799346923828,0.6061513423919678,60.93757247924805,4.267180919647217,48.56479263305664,3.644904375076294,36.6968994140625,-2.6525535583496094,34.229721069335945,6.928079128265381,31.379825592041016,4.591647148132324,46.62480163574219,9.2493896484375,41.32166290283203,-1.7823325395584106,44.40762710571289,1.7320573329925537,26.77570724487305,-4.63767147064209,34.94167709350586,3.945056200027466,31.19387626647949,1.6944628953933716,29.189361572265625,Country,E Maj,1,4
Наш Чемп,Спорт,nash_chemp_jingle.mp3,124785.0,0.6121377348899841,0.06490550935268401,0.0393736660480499,0.0003020914737135,1443.2103722637698,3066574.051188031,2012.893242897554,1577832.4261304885,2950.048828125,11894730.397130622,0.0221307473104508,0.0009761906277265,-6.098524863773491e-06,0.0014023524709045,1.151194010162726e-05,0.0001214685398736,126.04801829268291,-403.5432739257813,7350.6669921875,187.4592437744141,2640.056640625,5.6815361976623535,410.6935119628906,19.43489456176757,797.7874145507812,29.820491790771484,739.067138671875,30.151554107666016,143.3745880126953,1.1627604961395264,88.71764373779297,14.360630989074707,95.18716430664062,7.116081714630128,184.31878662109366,-2.491760730743408,196.7561187744141,-5.164012432098389,46.4415512084961,8.297259330749513,127.87760162353516,11.101323127746582,46.74432373046875,7.630653381347656,40.29185485839844,2.713413715362549,34.77037811279297,-5.121228218078613,33.45547866821289,1.623814821243286,83.05567932128906,5.461732864379883,126.88787078857422,3.151640176773072,72.83985900878906,-6.165756702423098,47.17253494262695,Reggae,D Maj,2,4
Дешифратор,Спорт,deshifrator_jingle.mp3,525658.0,0.6406986713409424,0.0640343502163887,0.157292827963829,0.0051364544779062,993.3162904303316,562578.6984298272,1678.988474080213,828221.3597932339,1982.7530219236853,3264355.2719029463,0.013264419273369,0.0002965439282433,-1.58892034960445e-05,0.0210829526185989,8.952803909778595e-06,0.0026346636004745,129.19921875,-266.1741943359375,5364.7138671875,181.69053649902344,816.4503173828125,9.513964653015137,1333.3072509765625,26.62578392028809,341.2372131347656,29.48647499084473,268.91012573242193,21.506330490112305,101.95659637451172,7.285434246063232,81.53165435791016,9.312251091003418,42.77030563354492,5.749167442321777,61.37567520141602,8.107625007629395,58.45812225341797,3.33850622177124,36.1820182800293,5.362507343292236,46.24005889892578,2.2322893142700195,40.73781204223633,1.6264352798461914,28.02595329284668,3.787224054336548,29.78343391418457,3.7925307750701904,29.52375030517578,2.034780263900757,31.47439765930176,-1.0196659564971924,22.42176055908203,-0.1421537101268768,24.348819732666016,-1.584625005722046,32.48526382446289,Reggae,c min,1,5
Футбольный механизм,Спорт,futbolnyj_mehanizm_jingle.mp3,204250.0,0.5344899296760559,0.0785045847296714,0.0564940124750137,0.0014354393351823,2549.626084000394,1456605.57036028,3037.0700467949573,541293.2877125676,5228.520764802632,6778188.440647813,0.0558672070802005,0.0021087716619731,6.366745310515397e-06,0.0017337341560050002,4.69688129669521e-05,0.0015084783080965,99.38401442307692,-250.55035400390625,5174.5537109375,142.40318298339844,1091.6029052734377,-19.786176681518555,783.0122680664062,34.404186248779304,557.2241821289061,-4.349668979644775,367.0572814941406,19.61395835876465,174.95367431640625,-1.9984652996063232,138.05923461914062,2.781881809234619,142.92950439453125,-5.186400413513184,91.59104919433594,4.35907506942749,65.37753295898439,-2.509219169616699,53.2336311340332,3.981324434280397,54.47793197631836,-1.451180100440979,57.455787658691406,-0.0283353514969348,48.517784118652344,-2.8630828857421875,37.263858795166016,-4.8054237365722665,31.55825042724609,-1.2721543312072754,30.24825096130371,-5.271559238433838,30.40898895263672,-1.7569427490234375,25.65478134155273,-4.3621745109558105,27.09378433227539,Reggae,e min,2,4
Подкастный Акцент,Спорт,podkastnyj_aktsent_jingle.mp3,173146.0,0.5160040855407715,0.0877226740121841,0.2361843436956405,0.0049860985018312,2738.752781539011,833158.0304750048,3221.7057285764704,181392.5028934347,6066.455942339602,2829643.85264668,0.0468101839048672,0.0013508100611964,0.0092391809448599,0.0336468443274498,0.0116620417684316,0.011540699750185,206.71875,-114.02355194091795,4179.3125,136.06321716308594,449.4473571777344,-34.039905548095696,444.789306640625,62.24613571166992,230.10125732421875,-21.910213470458984,295.5362548828125,27.415565490722656,76.62065887451172,7.404445171356201,110.80671691894531,29.015987396240234,57.12199401855469,4.886768341064453,117.66755676269531,15.705086708068848,41.144126892089844,4.223394870758057,53.92754364013672,-1.9234403371810915,52.13185119628906,0.8859371542930603,27.497522354125977,4.804155349731445,49.92945098876953,-0.5199326872825623,27.02365875244141,3.395225048065185,22.682941436767567,-0.2582589387893677,25.69204330444336,-5.515923023223877,25.375850677490234,-0.3148975670337677,39.45447158813477,-5.793278217315674,22.21224594116211,Rock,d min,1,5
